Rank,Name,Frequency,Year
18,William,494,1997
19,Nathan,493,1997
20,Mitchell,490,1997
21,Alexander,486,1997
22,Christopher,463,1997
23,Andrew,448,1997
24,Ryan,442,1997
25,Jayden,384,1997
26,Adam,355,1997
27,Brandon,341,1997
28,Blake,338,1997
29,Bradley,310,1997
30,David,305,1997
31,Hayden,299,1997
32,Aaron,294,1997
33,Cameron,282,1997
34,Kyle,282,1997
35,Zachary,278,1997
36,Connor,274,1997
37,Patrick,263,1997
38,Joseph,259,1997
39,Ethan,258,1997
40,Jesse,258,1997
41,Anthony,254,1997
42,Timothy,251,1997
43,Jackson,239,1997
44,Harrison,234,1997
45,Joel,232,1997
46,John,229,1997
47,Jason,220,1997
48,Justin,219,1997
49,Brendan,205,1997
50,Corey,201,1997
51,Bailey,196,1997
52,Sean,193,1997
53,Peter,185,1997
54,Robert,184,1997
55,Tyler,184,1997
56,Jarrod,177,1997
57,Isaac,169,1997
58,Jonathan,167,1997
59,Caleb,166,1997
60,Alex,165,1997
61,Cody,165,1997
62,Mark,165,1997
63,Jeremy,155,1997
64,Angus,154,1997
65,Scott,143,1997
66,Kevin,138,1997
67,George,137,1997
68,Oliver,134,1997
69,Rhys,134,1997
70,Dean,131,1997
71,Harry,128,1997
72,Max,124,1997
73,Steven,123,1997
74,Callum,122,1997
75,Sam,121,1997
76,Henry,118,1997
77,Brodie,117,1997
78,Dominic,117,1997
79,Brock,116,1997
80,Hamish,116,1997
81,Aidan,111,1997
82,Christian,110,1997
83,Riley,110,1997
84,Mathew,107,1997
85,Edward,106,1997
86,Paul,106,1997
87,Adrian,105,1997
88,Travis,104,1997
89,Lucas,103,1997
90,Brayden,102,1997
91,Ben,101,1997
92,Jamie,100,1997
93,Bryce,94,1997
94,Simon,94,1997
95,Reece,92,1997
96,Shaun,89,1997
97,Marcus,87,1997
98,Richard,86,1997
99,Ali,85,1997
100,Stephen,85,1997
1,Joshua,1254,1996
2,Daniel,956,1996
3,James,933,1996
4,Matthew,910,1996
5,Jack,802,1996
6,Thomas,749,1996
7,Nicholas,680,1996
8,Jake,640,1996
9,Luke,635,1996
10,Michael,634,1996
11,Benjamin,631,1996
12,Mitchell,619,1996
13,Dylan,558,1996
14,Jordan,552,1996
15,Christopher,538,1996
16,Samuel,532,1996
17,Nathan,526,1996
18,Jacob,517,1996
19,Liam,516,1996
20,Alexander,495,1996
21,Ryan,495,1996
22,Andrew,486,1996
23,William,485,1996
24,Lachlan,483,1996
25,Blake,408,1996
26,Adam,385,1996
27,Aaron,375,1996
28,David,360,1996
29,Bradley,344,1996
30,Jesse,332,1996
31,Cameron,324,1996
32,Zachary,317,1996
33,Anthony,305,1996
34,Hayden,297,1996
35,Timothy,296,1996
36,Patrick,293,1996
37,Joseph,274,1996
38,Corey,263,1996
39,Jayden,261,1996
40,John,258,1996
41,Brandon,255,1996
42,Jason,249,1996
43,Jackson,245,1996
44,Joel,243,1996
45,Peter,229,1996
46,Connor,226,1996
47,Robert,226,1996
48,Justin,222,1996
49,Harrison,219,1996
50,Kyle,199,1996
51,Brendan,189,1996
52,Jarrod,179,1996
53,Cody,174,1996
54,Sean,173,1996
55,Alex,172,1996
56,Ethan,169,1996
57,Mark,169,1996
58,Angus,168,1996
59,Dean,166,1996
60,Jeremy,163,1996
61,Jonathan,159,1996
62,Scott,158,1996
63,Kevin,156,1996
64,Steven,155,1996
65,Jamie,146,1996
66,Tyler,141,1996
67,Sam,131,1996
68,Rhys,130,1996
69,Oliver,129,1996
70,Adrian,127,1996
71,Callum,126,1996
72,Edward,125,1996
73,Brodie,124,1996
74,Isaac,123,1996
75,Mathew,121,1996
76,George,120,1996
77,Bryce,112,1996
78,Caleb,112,1996
79,Harry,111,1996
80,Aidan,110,1996
81,Christian,109,1996
82,Henry,107,1996
83,Shane,104,1996
84,Dominic,102,1996
85,Ben,101,1996
86,Max,101,1996
87,Riley,100,1996
88,Travis,100,1996
89,Stephen,98,1996
90,Charles,97,1996
91,Reece,97,1996
92,Bailey,95,1996
93,Tyson,94,1996
94,Lucas,93,1996
95,Richard,92,1996
96,Jay,90,1996
97,Tristan,90,1996
98,Shaun,88,1996
99,Kurt,87,1996
100,Simon,87,1996
1,Joshua,1259,1995
2,Daniel,1019,1995
3,Matthew,1018,1995
4,James,910,1995
5,Thomas,767,1995
6,Jack,766,1995
7,Benjamin,762,1995
8,Nicholas,720,1995
9,Luke,698,1995
10,Jake,664,1995
11,Mitchell,643,1995
12,Dylan,642,1995
13,Michael,637,1995
14,Nathan,617,1995
15,Andrew,589,1995
16,Christopher,558,1995
17,Jordan,548,1995
18,Alexander,533,1995
19,Jacob,518,1995
20,Samuel,509,1995
21,Blake,445,1995
22,Ryan,441,1995
23,William,432,1995
24,Lachlan,425,1995
25,Liam,419,1995
26,Adam,399,1995
27,Aaron,390,1995
28,David,379,1995
29,Cameron,351,1995
30,Anthony,350,1995
31,Bradley,347,1995
32,Timothy,334,1995
33,Hayden,315,1995
34,Patrick,310,1995
35,Zachary,302,1995
36,Jason,283,1995
37,John,267,1995
38,Brandon,262,1995
39,Joel,248,1995
40,Jesse,247,1995
41,Justin,245,1995
42,Joseph,242,1995
43,Robert,240,1995
44,Corey,236,1995
45,Brendan,232,1995
46,Jackson,232,1995
47,Jayden,225,1995
48,Kyle,225,1995
49,Peter,223,1995
50,Harrison,222,1995
51,Scott,217,1995
52,Jarrod,213,1995
53,Sean,205,1995
54,Dean,191,1995
55,Jeremy,189,1995
56,Mark,187,1995
57,Ethan,176,1995
58,Jonathan,176,1995
59,Steven,176,1995
60,Alex,175,1995
61,Cody,175,1995
62,Angus,156,1995
63,Mathew,156,1995
64,Adrian,152,1995
65,Connor,141,1995
66,Tyler,139,1995
67,George,126,1995
68,Rhys,122,1995
69,Callum,120,1995
70,Jamie,119,1995
71,Oliver,116,1995
72,Paul,115,1995
73,Bryce,114,1995
74,Sam,114,1995
75,Brodie,113,1995
76,Stephen,112,1995
77,Edward,109,1995
78,Kevin,108,1995
79,Aidan,104,1995
80,Max,102,1995
81,Trent,102,1995
82,Tyson,101,1995
83,Shaun,100,1995
84,Harry,99,1995
85,Kurt,98,1995
86,Reece,98,1995
87,Lucas,96,1995
88,Kieran,95,1995
89,Christian,93,1995
90,Dominic,93,1995
91,Harley,91,1995
92,Ben,89,1995
93,Shane,89,1995
94,Simon,89,1995
95,Isaac,88,1995
96,Henry,86,1995
97,Kane,85,1995
98,Marcus,85,1995
99,Jay,82,1995
100,Richard,82,1995
1,Joshua,1130,1994
2,Matthew,1108,1994
3,Daniel,1060,1994
4,James,950,1994
5,Luke,814,1994
6,Benjamin,802,1994
7,Jake,781,1994
8,Michael,780,1994
9,Nicholas,753,1994
10,Thomas,739,1994
11,Jack,725,1994
12,Mitchell,695,1994
13,Christopher,678,1994
14,Jordan,653,1994
15,Nathan,643,1994
16,Alexander,635,1994
17,Andrew,608,1994
18,Dylan,562,1994
19,Samuel,548,1994
20,Jacob,500,1994
21,Ryan,477,1994
22,Blake,441,1994
23,David,429,1994
24,Adam,417,1994
25,Aaron,398,1994
26,Timothy,387,1994
27,William,383,1994
28,Cameron,360,1994
29,Lachlan,347,1994
30,Patrick,331,1994
31,Hayden,326,1994
32,Bradley,324,1994
33,Anthony,315,1994
34,Joseph,303,1994
35,Jason,297,1994
36,Zachary,294,1994
37,John,292,1994
38,Justin,279,1994
39,Liam,264,1994
40,Peter,262,1994
41,Brandon,249,1994
42,Joel,248,1994
43,Robert,242,1994
44,Brendan,236,1994
45,Corey,234,1994
46,Jackson,232,1994
47,Jesse,231,1994
48,Sean,231,1994
49,Scott,217,1994
50,Jeremy,212,1994
51,Jarrod,210,1994
52,Mark,207,1994
53,Steven,197,1994
54,Jonathan,195,1994
55,Kyle,195,1994
56,Harrison,181,1994
57,Jayden,172,1994
58,Alex,170,1994
59,Dean,167,1994
60,Jamie,156,1994
61,Ethan,155,1994
62,Adrian,154,1994
63,Mathew,154,1994
64,Rhys,148,1994
65,George,144,1994
66,Kevin,143,1994
67,Shaun,142,1994
68,Stephen,135,1994
69,Sam,131,1994
70,Simon,127,1994
71,Cody,126,1994
72,Oliver,125,1994
73,Paul,124,1994
74,Kieran,122,1994
75,Tyler,122,1994
76,Aidan,119,1994
77,Shane,118,1994
78,Harley,112,1994
79,Brodie,111,1994
80,Edward,111,1994
81,Richard,111,1994
82,Beau,107,1994
83,Christian,107,1994
84,Angus,105,1994
85,Callum,104,1994
86,Reece,99,1994
87,Harry,97,1994
88,Bryce,96,1994
89,Kurt,95,1994
90,Phillip,94,1994
91,Dominic,93,1994
92,Max,93,1994
93,Connor,92,1994
94,Ben,91,1994
95,Jonathon,91,1994
96,Trent,90,1994
97,Julian,86,1994
98,Jay,81,1994
99,Charles,80,1994
100,Isaac,80,1994
1,Joshua,1187,1993
2,Daniel,1103,1993
3,Matthew,1103,1993
4,James,1029,1993
5,Michael,895,1993
6,Luke,880,1993
7,Christopher,788,1993
8,Benjamin,780,1993
9,Nicholas,776,1993
10,Thomas,735,1993
11,Mitchell,717,1993
12,Andrew,685,1993
13,Jake,684,1993
14,Alexander,671,1993
15,Nathan,616,1993
16,Samuel,615,1993
17,Jack,600,1993
18,Dylan,592,1993
19,Jacob,519,1993
20,Jordan,505,1993
21,David,478,1993
22,Ryan,477,1993
23,Blake,474,1993
24,William,445,1993
25,Timothy,439,1993
26,Aaron,434,1993
27,Adam,429,1993
28,Cameron,409,1993
29,Bradley,349,1993
30,Anthony,334,1993
31,John,327,1993
32,Jason,324,1993
33,Justin,323,1993
34,Robert,298,1993
35,Patrick,297,1993
36,Lachlan,294,1993
37,Joseph,283,1993
38,Peter,276,1993
39,Scott,260,1993
40,Joel,256,1993
41,Brandon,253,1993
42,Mark,249,1993
43,Jesse,248,1993
44,Brendan,246,1993
45,Steven,231,1993
46,Hayden,228,1993
47,Jackson,224,1993
48,Liam,223,1993
49,Corey,212,1993
50,Sean,212,1993
51,Zachary,211,1993
52,Kyle,209,1993
53,Jeremy,205,1993
54,Mathew,201,1993
55,Dean,189,1993
56,Jonathan,180,1993
57,Alex,177,1993
58,Ethan,167,1993
59,Kevin,166,1993
60,Jamie,154,1993
61,Jarrod,153,1993
62,Shaun,153,1993
63,Paul,149,1993
64,Adrian,148,1993
65,Rhys,145,1993
66,Stephen,145,1993
67,Sam,143,1993
68,Shane,132,1993
69,Simon,130,1993
70,George,128,1993
71,Cody,124,1993
72,Oliver,123,1993
73,Harley,121,1993
74,Harrison,116,1993
75,Bryce,115,1993
76,Angus,113,1993
77,Ben,113,1993
78,Dominic,111,1993
79,Richard,109,1993
80,Kieran,107,1993
81,Tyler,107,1993
82,Beau,105,1993
83,Callum,105,1993
84,Edward,105,1993
85,Jayden,104,1993
86,Phillip,100,1993
87,Reece,100,1993
88,Kurt,94,1993
89,Trent,90,1993
90,Christian,89,1993
91,Isaac,89,1993
92,Taylor,89,1993
93,Ashley,88,1993
94,Damien,85,1993
95,Aidan,84,1993
96,Troy,84,1993
97,Henry,79,1993
98,Jonathon,79,1993
99,Brendon,78,1993
100,Eric,78,1993
1,Matthew,1239,1992
2,Joshua,1238,1992
3,Daniel,1226,1992
4,James,1178,1992
5,Michael,962,1992
6,Benjamin,887,1992
7,Christopher,870,1992
8,Andrew,834,1992
9,Mitchell,794,1992
10,Thomas,789,1992
11,Luke,741,1992
12,Nicholas,692,1992
13,Nathan,675,1992
14,Alexander,673,1992
15,Samuel,625,1992
16,David,566,1992
17,Ryan,543,1992
18,Jake,530,1992
19,Timothy,489,1992
20,Adam,482,1992
21,Jack,482,1992
22,Aaron,474,1992
23,Dylan,471,1992
24,Blake,464,1992
25,Jacob,454,1992
26,Cameron,414,1992
27,Jordan,405,1992
28,Bradley,394,1992
29,William,388,1992
30,Anthony,365,1992
31,Jason,350,1992
32,John,343,1992
33,Robert,327,1992
34,Scott,325,1992
35,Justin,323,1992
36,Patrick,312,1992
37,Peter,303,1992
38,Joseph,294,1992
39,Jesse,293,1992
40,Lachlan,293,1992
41,Brendan,269,1992
42,Joel,255,1992
43,Steven,249,1992
44,Corey,240,1992
45,Sean,237,1992
46,Kyle,233,1992
47,Mark,232,1992
48,Liam,215,1992
49,Mathew,209,1992
50,Jonathan,203,1992
51,Brandon,202,1992
52,Dean,200,1992
53,Paul,194,1992
54,Alex,193,1992
55,Stephen,187,1992
56,Zachary,184,1992
57,Rhys,180,1992
58,Jackson,175,1992
59,Jamie,175,1992
60,Jeremy,175,1992
61,Simon,174,1992
62,Ethan,172,1992
63,Hayden,165,1992
64,Shane,159,1992
65,Sam,151,1992
66,Shaun,146,1992
67,Richard,144,1992
68,Edward,139,1992
69,Adrian,136,1992
70,Angus,136,1992
71,Kevin,135,1992
72,Harley,126,1992
73,Phillip,125,1992
74,Reece,124,1992
75,George,123,1992
76,Kieran,123,1992
77,Ben,122,1992
78,Trent,122,1992
79,Jarrod,119,1992
80,Dominic,114,1992
81,Troy,113,1992
82,Kurt,112,1992
83,Todd,103,1992
84,Taylor,101,1992
85,Bryce,98,1992
86,Callum,98,1992
87,Max,95,1992
88,Oliver,95,1992
89,Jonathon,92,1992
90,Brett,91,1992
91,Damien,90,1992
92,Brent,89,1992
93,Jared,89,1992
94,Harry,88,1992
95,Charles,87,1992
96,Harrison,87,1992
97,Martin,87,1992
98,Beau,86,1992
99,Jay,86,1992
100,Julian,86,1992
1,Matthew,1411,1991
2,Daniel,1329,1991
3,Joshua,1141,1991
4,James,1138,1991
5,Christopher,975,1991
6,Michael,952,1991
7,Benjamin,914,1991
8,Andrew,841,1991
9,Thomas,823,1991
10,Luke,804,1991
11,Mitchell,802,1991
12,Nicholas,671,1991
13,Samuel,627,1991
14,David,605,1991
15,Alexander,587,1991
16,Nathan,580,1991
17,Ryan,519,1991
18,Adam,501,1991
19,Timothy,489,1991
20,Jake,476,1991
21,Aaron,429,1991
22,Jason,386,1991
23,Jacob,375,1991
24,Anthony,368,1991
25,Blake,366,1991
26,Jack,365,1991
27,Bradley,364,1991
28,William,360,1991
29,Peter,357,1991
30,Justin,348,1991
31,Robert,345,1991
32,Cameron,344,1991
33,John,337,1991
34,Steven,324,1991
35,Joel,318,1991
36,Scott,308,1991
37,Mark,303,1991
38,Patrick,284,1991
39,Joseph,269,1991
40,Jordan,249,1991
41,Dean,243,1991
42,Kyle,241,1991
43,Dylan,240,1991
44,Brendan,239,1991
45,Lachlan,237,1991
46,Mathew,234,1991
47,Stephen,232,1991
48,Jesse,230,1991
49,Rhys,229,1991
50,Sean,216,1991
51,Simon,204,1991
52,Corey,197,1991
53,Paul,196,1991
54,Jamie,192,1991
55,Liam,189,1991
56,Jonathan,188,1991
57,Hayden,167,1991
58,Jeremy,166,1991
59,Ethan,160,1991
60,Shane,160,1991
61,Alex,159,1991
62,Zachary,156,1991
63,Sam,154,1991
64,Phillip,148,1991
65,Shaun,143,1991
66,Jackson,139,1991
67,George,138,1991
68,Richard,137,1991
69,Adrian,134,1991
70,Trent,132,1991
71,Ben,130,1991
72,Jarrod,129,1991
73,Beau,126,1991
74,Edward,125,1991
75,Todd,125,1991
76,Troy,119,1991
77,Kevin,116,1991
78,Reece,112,1991
79,Ashley,111,1991
80,Harley,111,1991
81,Angus,105,1991
82,Brett,103,1991
83,Martin,103,1991
84,Kurt,102,1991
85,Callum,101,1991
86,Isaac,95,1991
87,Brent,92,1991
88,Jay,92,1991
89,Kieran,89,1991
90,Oliver,89,1991
91,Taylor,87,1991
92,Damien,85,1991
93,Dominic,85,1991
94,Shannon,85,1991
95,Bryce,83,1991
96,Raymond,82,1991
97,Craig,81,1991
98,Jared,81,1991
99,Tyler,81,1991
100,Dale,80,1991
1,Matthew,1488,1990
2,Daniel,1401,1990
3,Joshua,1239,1990
4,Michael,1154,1990
5,James,1106,1990
6,Christopher,1101,1990
7,Benjamin,1003,1990
8,Andrew,930,1990
9,Luke,830,1990
10,Mitchell,811,1990
11,Thomas,804,1990
12,David,729,1990
13,Nicholas,681,1990
14,Nathan,650,1990
15,Samuel,643,1990
16,Timothy,613,1990
17,Adam,598,1990
18,Ryan,561,1990
19,Alexander,504,1990
20,Aaron,449,1990
21,Robert,424,1990
22,Scott,403,1990
23,John,400,1990
24,Justin,384,1990
25,Mark,384,1990
26,Jason,373,1990
27,William,369,1990
28,Peter,364,1990
29,Anthony,348,1990
30,Steven,342,1990
31,Jacob,337,1990
32,Bradley,336,1990
33,Jack,320,1990
34,Cameron,310,1990
35,Mathew,309,1990
36,Joel,308,1990
37,Dean,287,1990
38,Jake,287,1990
39,Blake,281,1990
40,Patrick,277,1990
41,Brendan,269,1990
42,Sean,257,1990
43,Stephen,242,1990
44,Shane,240,1990
45,Joseph,236,1990
46,Paul,235,1990
47,Jesse,234,1990
48,Jamie,209,1990
49,Dylan,204,1990
50,Lachlan,201,1990
51,Rhys,200,1990
52,Simon,194,1990
53,Kyle,186,1990
54,Jordan,183,1990
55,Jeremy,180,1990
56,Liam,171,1990
57,Jonathan,168,1990
58,Shaun,165,1990
59,Corey,160,1990
60,Richard,158,1990
61,Adrian,154,1990
62,Trent,144,1990
63,Zachary,139,1990
64,Ben,133,1990
65,Ashley,127,1990
66,George,126,1990
67,Todd,125,1990
68,Brett,124,1990
69,Phillip,124,1990
70,Sam,123,1990
71,Alex,122,1990
72,Edward,120,1990
73,Beau,119,1990
74,Kurt,119,1990
75,Grant,116,1990
76,Damien,114,1990
77,Troy,112,1990
78,Kevin,109,1990
79,Craig,106,1990
80,Hayden,104,1990
81,Reece,103,1990
82,Brent,101,1990
83,Charles,99,1990
84,Martin,98,1990
85,Shannon,92,1990
86,Jared,88,1990
87,Jonathon,88,1990
88,Angus,86,1990
89,Jackson,86,1990
90,Oliver,86,1990
91,Callum,84,1990
92,Bryce,83,1990
93,Jay,82,1990
94,Kieran,82,1990
95,Gregory,79,1990
96,Jarrod,79,1990
97,Danny,78,1990
98,Travis,78,1990
99,Isaac,75,1990
100,Kane,75,1990
1,Matthew,1583,1989
2,Daniel,1401,1989
3,Christopher,1213,1989
4,Joshua,1124,1989
5,Michael,1115,1989
6,James,1017,1989
7,Benjamin,1014,1989
8,Andrew,987,1989
9,Luke,785,1989
10,David,779,1989
11,Thomas,763,1989
12,Nathan,729,1989
13,Mitchell,697,1989
14,Adam,659,1989
15,Timothy,646,1989
16,Nicholas,615,1989
17,Alexander,513,1989
18,Samuel,506,1989
19,Aaron,481,1989
20,Scott,478,1989
21,Jason,462,1989
22,Robert,455,1989
23,Ryan,454,1989
24,Anthony,387,1989
25,John,385,1989
26,Peter,367,1989
27,Mark,361,1989
28,Bradley,346,1989
29,William,329,1989
30,Cameron,316,1989
31,Joel,313,1989
32,Patrick,306,1989
33,Mathew,300,1989
34,Brendan,291,1989
35,Steven,288,1989
36,Dean,273,1989
37,Joseph,267,1989
38,Jacob,260,1989
39,Stephen,252,1989
40,Jake,249,1989
41,Simon,247,1989
42,Paul,246,1989
43,Shane,245,1989
44,Jack,225,1989
45,Sean,219,1989
46,Justin,209,1989
47,Jamie,208,1989
48,Blake,190,1989
49,Shaun,180,1989
50,Jesse,177,1989
51,Lachlan,176,1989
52,Kyle,174,1989
53,Jonathan,171,1989
54,Trent,171,1989
55,Jeremy,170,1989
56,Richard,169,1989
57,Rhys,157,1989
58,Liam,156,1989
59,Dylan,147,1989
60,Todd,146,1989
61,Craig,145,1989
62,Jordan,143,1989
63,Phillip,142,1989
64,Corey,140,1989
65,Brett,139,1989
66,George,137,1989
67,Adrian,135,1989
68,Zachary,135,1989
69,Ashley,127,1989
70,Jared,127,1989
71,Ben,123,1989
72,Alex,122,1989
73,Troy,120,1989
74,Edward,118,1989
75,Damien,117,1989
76,Beau,112,1989
77,Martin,106,1989
78,Ian,103,1989
79,Shannon,103,1989
80,Dane,101,1989
81,Gregory,98,1989
82,Grant,97,1989
83,Kevin,97,1989
84,Sam,95,1989
85,Darren,93,1989
86,Jonathon,93,1989
87,Brent,92,1989
88,Kurt,85,1989
89,Oliver,84,1989
90,Charles,83,1989
91,Kieran,82,1989
92,Danny,81,1989
93,Brendon,80,1989
94,Bryce,79,1989
95,Reece,79,1989
96,Tristan,79,1989
97,Stuart,78,1989
98,Kane,77,1989
99,Raymond,77,1989
100,Julian,76,1989
1,Matthew,1461,1988
2,Daniel,1449,1988
3,Christopher,1312,1988
4,Michael,1234,1988
5,Benjamin,1025,1988
6,James,1024,1988
7,Andrew,942,1988
8,Joshua,927,1988
9,David,814,1988
10,Luke,754,1988
11,Thomas,699,1988
12,Adam,690,1988
13,Nathan,666,1988
14,Mitchell,636,1988
15,Nicholas,628,1988
16,Timothy,623,1988
17,Scott,589,1988
18,Jason,523,1988
19,Alexander,472,1988
20,Ryan,446,1988
21,Peter,437,1988
22,John,433,1988
23,Robert,430,1988
24,Samuel,424,1988
25,Aaron,420,1988
26,Mark,405,1988
27,Anthony,380,1988
28,Joel,359,1988
29,Paul,347,1988
30,Steven,333,1988
31,William,329,1988
32,Bradley,325,1988
33,Brendan,306,1988
34,Mathew,295,1988
35,Shane,293,1988
36,Cameron,290,1988
37,Simon,286,1988
38,Patrick,269,1988
39,Stephen,269,1988
40,Dean,267,1988
41,Joseph,252,1988
42,Justin,241,1988
43,Jamie,238,1988
44,Jacob,237,1988
45,Trent,201,1988
46,Kyle,200,1988
47,Sean,191,1988
48,Brett,187,1988
49,Shaun,183,1988
50,Jonathan,182,1988
51,Blake,178,1988
52,Jack,178,1988
53,Jake,170,1988
54,Jeremy,168,1988
55,Troy,168,1988
56,Richard,163,1988
57,Jesse,162,1988
58,Todd,161,1988
59,Adrian,156,1988
60,Craig,150,1988
61,Ben,149,1988
62,Lachlan,148,1988
63,Phillip,146,1988
64,Dylan,140,1988
65,Ashley,133,1988
66,Jared,133,1988
67,Rhys,132,1988
68,George,126,1988
69,Gregory,124,1988
70,Sam,118,1988
71,Grant,117,1988
72,Zachary,116,1988
73,Liam,115,1988
74,Shannon,115,1988
75,Dale,111,1988
76,Beau,107,1988
77,Ian,107,1988
78,Brent,106,1988
79,Kevin,106,1988
80,Darren,105,1988
81,Corey,102,1988
82,Edward,100,1988
83,Martin,100,1988
84,Damien,99,1988
85,Stuart,98,1988
86,Dane,97,1988
87,Kurt,95,1988
88,Alex,94,1988
89,Brendon,88,1988
90,Jordan,84,1988
91,Danny,83,1988
92,Gavin,82,1988
93,Raymond,82,1988
94,Charles,78,1988
95,Jay,77,1988
96,Jonathon,75,1988
97,Jarrod,74,1988
98,Philip,72,1988
99,Tristan,72,1988
100,Dominic,71,1988
1,Matthew,1473,1987
2,Daniel,1451,1987
3,Christopher,1293,1987
4,Michael,1176,1987
5,Andrew,998,1987
6,Benjamin,957,1987
7,James,945,1987
8,David,910,1987
9,Luke,845,1987
10,Joshua,795,1987
11,Adam,721,1987
12,Timothy,704,1987
13,Mitchell,656,1987
14,Nathan,652,1987
15,Scott,624,1987
16,Thomas,594,1987
17,Nicholas,558,1987
18,Jason,539,1987
19,Mark,468,1987
20,Ryan,458,1987
21,Robert,455,1987
22,Aaron,439,1987
23,Peter,437,1987
24,Anthony,410,1987
25,John,396,1987
26,Alexander,382,1987
27,Joel,379,1987
28,Samuel,374,1987
29,Steven,371,1987
30,Paul,339,1987
31,Brendan,321,1987
32,William,319,1987
33,Mathew,313,1987
34,Bradley,309,1987
35,Cameron,308,1987
36,Dean,290,1987
37,Stephen,289,1987
38,Simon,275,1987
39,Shane,268,1987
40,Patrick,254,1987
41,Justin,244,1987
42,Jamie,225,1987
43,Joseph,214,1987
44,Jonathan,211,1987
45,Brett,206,1987
46,Richard,203,1987
47,Kyle,202,1987
48,Shaun,193,1987
49,Adrian,191,1987
50,Sean,191,1987
51,Jeremy,183,1987
52,Craig,181,1987
53,Jacob,180,1987
54,Troy,159,1987
55,Trent,148,1987
56,Ben,147,1987
57,Phillip,147,1987
58,Blake,144,1987
59,Todd,138,1987
60,Jesse,134,1987
61,Grant,132,1987
62,Beau,125,1987
63,Lachlan,124,1987
64,Jack,122,1987
65,Rhys,122,1987
66,Liam,121,1987
67,Shannon,121,1987
68,George,119,1987
69,Gregory,119,1987
70,Ashley,116,1987
71,Dylan,116,1987
72,Edward,115,1987
73,Jared,113,1987
74,Jake,111,1987
75,Brent,110,1987
76,Damien,110,1987
77,Corey,109,1987
78,Ian,106,1987
79,Stuart,106,1987
80,Alex,103,1987
81,Dale,103,1987
82,Jay,102,1987
83,Kevin,98,1987
84,Martin,97,1987
85,Jonathon,95,1987
86,Darren,94,1987
87,Sam,93,1987
88,Jordan,89,1987
89,Kurt,89,1987
90,Tristan,87,1987
91,Dane,85,1987
92,Tony,84,1987
93,Evan,80,1987
94,Dominic,79,1987
95,Christian,78,1987
96,Brendon,77,1987
97,Geoffrey,75,1987
98,Danny,74,1987
99,Gavin,73,1987
100,Hayden,73,1987
1,Matthew,1528,1986
2,Daniel,1368,1986
3,Christopher,1357,1986
4,Michael,1231,1986
5,Andrew,1059,1986
6,James,995,1986
7,David,947,1986
8,Benjamin,942,1986
9,Luke,871,1986
10,Adam,756,1986
11,Joshua,746,1986
12,Timothy,738,1986
13,Nathan,722,1986
14,Scott,585,1986
15,Mitchell,580,1986
16,Thomas,563,1986
17,Nicholas,545,1986
18,Aaron,517,1986
19,Peter,502,1986
20,Ryan,502,1986
21,Jason,492,1986
22,Robert,485,1986
23,Mark,451,1986
24,John,430,1986
25,Paul,407,1986
26,Anthony,389,1986
27,Steven,387,1986
28,Brendan,369,1986
29,Alexander,356,1986
30,Samuel,338,1986
31,William,330,1986
32,Bradley,310,1986
33,Mathew,309,1986
34,Stephen,306,1986
35,Simon,304,1986
36,Joel,301,1986
37,Shane,295,1986
38,Dean,287,1986
39,Justin,245,1986
40,Patrick,244,1986
41,Brett,236,1986
42,Jonathan,224,1986
43,Cameron,218,1986
44,Joseph,217,1986
45,Craig,210,1986
46,Richard,198,1986
47,Phillip,197,1986
48,Shaun,193,1986
49,Adrian,184,1986
50,Jeremy,184,1986
51,Kyle,182,1986
52,Sean,179,1986
53,Trent,167,1986
54,Jacob,161,1986
55,Jamie,156,1986
56,Troy,152,1986
57,Todd,151,1986
58,Ashley,141,1986
59,Grant,138,1986
60,Gregory,133,1986
61,Ian,131,1986
62,Ben,128,1986
63,Shannon,128,1986
64,Jesse,119,1986
65,George,118,1986
66,Lachlan,115,1986
67,Damien,113,1986
68,Corey,108,1986
69,Dylan,108,1986
70,Kevin,108,1986
71,Martin,108,1986
72,Brent,104,1986
73,Dane,100,1986
74,Darren,99,1986
75,Blake,97,1986
76,Stuart,97,1986
77,Jonathon,96,1986
78,Brendon,93,1986
79,Liam,93,1986
80,Jay,92,1986
81,Edward,91,1986
82,Gavin,91,1986
83,Jake,90,1986
84,Jeffrey,89,1986
85,Wayne,88,1986
86,Beau,86,1986
87,Rhys,85,1986
88,Tristan,84,1986
89,Ricky,83,1986
90,Philip,82,1986
91,Glen,81,1986
92,Danny,80,1986
93,Kurt,80,1986
94,Dale,79,1986
95,Jack,77,1986
96,Jared,76,1986
97,Raymond,76,1986
98,Sam,75,1986
99,Glenn,72,1986
100,Christian,71,1986
1,Matthew,1484,1985
2,Christopher,1451,1985
3,Daniel,1401,1985
4,Michael,1320,1985
5,David,1068,1985
6,Andrew,1058,1985
7,James,978,1985
8,Benjamin,925,1985
9,Luke,914,1985
10,Adam,879,1985
11,Joshua,817,1985
12,Timothy,742,1985
13,Nathan,730,1985
14,Scott,563,1985
15,Mark,561,1985
16,Nicholas,553,1985
17,Jason,542,1985
18,Peter,534,1985
19,Robert,514,1985
20,Mitchell,492,1985
21,Ryan,487,1985
22,John,486,1985
23,Aaron,473,1985
24,Paul,467,1985
25,Brendan,435,1985
26,Thomas,430,1985
27,Steven,411,1985
28,Anthony,410,1985
