Rank,Name,Frequency,Year
56,Lily,136,1998
57,Victoria,133,1998
58,Megan,131,1998
59,Nicole,131,1998
60,Molly,128,1998
61,Paige,128,1998
62,Amber,127,1998
63,Cassandra,127,1998
64,Isabelle,121,1998
65,Rachael,121,1998
66,Tara,120,1998
67,Tahlia,119,1998
68,Melissa,118,1998
69,Danielle,117,1998
70,Anna,113,1998
71,Kaitlyn,112,1998
72,Ruby,112,1998
73,Bethany,108,1998
74,Mia,108,1998
75,Michelle,108,1998
76,Julia,107,1998
77,Shania,107,1998
78,Ebony,106,1998
79,Phoebe,106,1998
80,Eliza,104,1998
81,Mikayla,104,1998
82,Alana,101,1998
83,Jennifer,97,1998
84,Amanda,93,1998
85,Ella,93,1998
86,Jordan,93,1998
87,Katherine,93,1998
88,Katie,92,1998
89,Angela,91,1998
90,Georgina,91,1998
91,Monica,89,1998
92,Bronte,88,1998
93,Nicola,88,1998
94,Gemma,87,1998
95,Vanessa,86,1998
96,Breanna,85,1998
97,Rhiannon,85,1998
98,Alicia,83,1998
99,Caitlyn,83,1998
100,Tiffany,83,1998
1,Jessica,917,1997
2,Emily,767,1997
3,Sarah,670,1997
4,Emma,517,1997
5,Georgia,468,1997
6,Chloe,444,1997
7,Samantha,433,1997
8,Hannah,408,1997
9,Rebecca,382,1997
10,Lauren,378,1997
11,Courtney,368,1997
12,Caitlin,337,1997
13,Isabella,321,1997
14,Amy,318,1997
15,Laura,311,1997
16,Sophie,307,1997
17,Brooke,293,1997
18,Stephanie,291,1997
19,Olivia,287,1997
20,Rachel,283,1997
21,Taylor,274,1997
22,Maddison,256,1997
23,Grace,249,1997
24,Zoe,248,1997
25,Ashleigh,244,1997
26,Alexandra,231,1997
27,Madison,231,1997
28,Brittany,228,1997
29,Jasmine,221,1997
30,Taylah,218,1997
31,Elizabeth,211,1997
32,Madeline,202,1997
33,Kate,201,1997
34,Jade,197,1997
35,Natalie,197,1997
36,Tayla,197,1997
37,Chelsea,196,1997
38,Natasha,192,1997
39,Madeleine,190,1997
40,Nicole,187,1997
41,Kayla,183,1997
42,Ashley,168,1997
43,Claudia,166,1997
44,Brianna,164,1997
45,Holly,159,1997
46,Monique,158,1997
47,Erin,156,1997
48,Megan,152,1997
49,Gabrielle,150,1997
50,Hayley,150,1997
51,Lucy,145,1997
52,Melissa,145,1997
53,Bianca,144,1997
54,Danielle,144,1997
55,Rachael,144,1997
56,Amelia,142,1997
57,Cassandra,141,1997
58,Jordan,138,1997
59,Amber,137,1997
60,Jennifer,136,1997
61,Paige,136,1997
62,Victoria,127,1997
63,Ebony,124,1997
64,Shannon,124,1997
65,Charlotte,122,1997
66,Claire,122,1997
67,Eliza,121,1997
68,Anna,120,1997
69,Michelle,119,1997
70,Rhiannon,116,1997
71,Abbey,113,1997
72,Amanda,109,1997
73,Bethany,108,1997
74,Kaitlyn,107,1997
75,Tahlia,106,1997
76,Angela,105,1997
77,Katie,103,1997
78,Lily,100,1997
79,Mikayla,100,1997
80,Ruby,99,1997
81,Vanessa,98,1997
82,Melanie,96,1997
83,Alicia,95,1997
84,Isabelle,95,1997
85,Julia,95,1997
86,Alana,94,1997
87,Tara,91,1997
88,Katherine,89,1997
89,Monica,88,1997
90,Molly,87,1997
91,Shania,87,1997
92,Alice,85,1997
93,Mia,85,1997
94,Nicola,84,1997
95,Sophia,84,1997
96,Bronte,83,1997
97,Gemma,82,1997
98,Mikaela,82,1997
99,Jacqueline,80,1997
100,Lisa,80,1997
1,Jessica,1073,1996
2,Emily,748,1996
3,Sarah,722,1996
4,Emma,573,1996
5,Samantha,473,1996
6,Lauren,395,1996
7,Georgia,380,1996
8,Chloe,371,1996
9,Rebecca,357,1996
10,Stephanie,352,1996
11,Courtney,345,1996
12,Hannah,331,1996
13,Laura,323,1996
14,Amy,321,1996
15,Maddison,315,1996
16,Caitlin,306,1996
17,Sophie,296,1996
18,Brooke,284,1996
19,Taylor,255,1996
20,Isabella,254,1996
21,Rachel,254,1996
22,Olivia,250,1996
23,Brittany,247,1996
24,Ashleigh,240,1996
25,Alexandra,232,1996
26,Elizabeth,232,1996
27,Tayla,226,1996
28,Natalie,220,1996
29,Grace,218,1996
30,Jasmine,215,1996
31,Zoe,213,1996
32,Kate,204,1996
33,Danielle,203,1996
34,Natasha,202,1996
35,Madeleine,201,1996
36,Jade,199,1996
37,Madison,194,1996
38,Ashley,192,1996
39,Melissa,192,1996
40,Nicole,191,1996
41,Madeline,179,1996
42,Kayla,178,1996
43,Claudia,172,1996
44,Hayley,170,1996
45,Lucy,166,1996
46,Bianca,165,1996
47,Paige,163,1996
48,Brianna,160,1996
49,Holly,154,1996
50,Amanda,152,1996
51,Cassandra,152,1996
52,Chelsea,150,1996
53,Anna,148,1996
54,Erin,148,1996
55,Monique,148,1996
56,Michelle,145,1996
57,Amelia,143,1996
58,Shannon,139,1996
59,Jennifer,137,1996
60,Megan,137,1996
61,Taylah,137,1996
62,Gabrielle,131,1996
63,Eliza,128,1996
64,Jordan,123,1996
65,Victoria,123,1996
66,Angela,121,1996
67,Claire,115,1996
68,Rachael,113,1996
69,Ebony,111,1996
70,Amber,109,1996
71,Katherine,109,1996
72,Tahlia,108,1996
73,Ellen,106,1996
74,Tegan,106,1996
75,Vanessa,106,1996
76,Alana,104,1996
77,Katie,100,1996
78,Melanie,100,1996
79,Renee,98,1996
80,Chantelle,96,1996
81,Christina,96,1996
82,Abbey,95,1996
83,Rhiannon,95,1996
84,Tara,95,1996
85,Lisa,94,1996
86,Molly,92,1996
87,Charlotte,91,1996
88,Jessie,91,1996
89,Naomi,91,1996
90,Gemma,88,1996
91,Julia,88,1996
92,Kimberley,86,1996
93,Isabelle,84,1996
94,Nicola,84,1996
95,Tamara,84,1996
96,Alicia,83,1996
97,Alison,83,1996
98,Bethany,83,1996
99,Alice,82,1996
100,Bronte,82,1996
1,Jessica,1277,1995
2,Emily,812,1995
3,Sarah,778,1995
4,Emma,513,1995
5,Rebecca,484,1995
6,Lauren,475,1995
7,Samantha,456,1995
8,Stephanie,452,1995
9,Laura,382,1995
10,Amy,362,1995
11,Hannah,350,1995
12,Georgia,336,1995
13,Courtney,333,1995
14,Rachel,316,1995
15,Brooke,297,1995
16,Chloe,291,1995
17,Brittany,289,1995
18,Alexandra,286,1995
19,Caitlin,282,1995
20,Nicole,281,1995
21,Ashleigh,280,1995
22,Taylor,273,1995
23,Maddison,263,1995
24,Elizabeth,257,1995
25,Sophie,256,1995
26,Kate,252,1995
27,Olivia,249,1995
28,Grace,242,1995
29,Ashley,223,1995
30,Isabella,219,1995
31,Natalie,214,1995
32,Danielle,207,1995
33,Melissa,206,1995
34,Cassandra,204,1995
35,Madeleine,202,1995
36,Natasha,202,1995
37,Madison,201,1995
38,Jasmine,197,1995
39,Monique,191,1995
40,Kayla,189,1995
41,Zoe,189,1995
42,Jade,185,1995
43,Bianca,180,1995
44,Hayley,179,1995
45,Tayla,177,1995
46,Madeline,174,1995
47,Erin,170,1995
48,Gabrielle,162,1995
49,Holly,161,1995
50,Megan,160,1995
51,Rachael,157,1995
52,Lucy,156,1995
53,Amanda,155,1995
54,Shannon,155,1995
55,Amber,152,1995
56,Amelia,151,1995
57,Anna,140,1995
58,Paige,136,1995
59,Michelle,135,1995
60,Renee,133,1995
61,Chelsea,132,1995
62,Brianna,127,1995
63,Victoria,127,1995
64,Ebony,126,1995
65,Claudia,124,1995
66,Vanessa,120,1995
67,Katie,119,1995
68,Angela,118,1995
69,Kimberley,118,1995
70,Melanie,118,1995
71,Claire,115,1995
72,Tori,115,1995
73,Rhiannon,114,1995
74,Tamara,113,1995
75,Tara,113,1995
76,Taylah,111,1995
77,Jennifer,109,1995
78,Tiffany,109,1995
79,Lisa,105,1995
80,Naomi,105,1995
81,Tegan,105,1995
82,Gemma,104,1995
83,Ashlee,103,1995
84,Charlotte,103,1995
85,Ellen,103,1995
86,Chantelle,102,1995
87,Jacqueline,102,1995
88,Katherine,102,1995
89,Jessie,98,1995
90,Tahlia,97,1995
91,Alice,94,1995
92,Eliza,91,1995
93,Mikaela,91,1995
94,Julia,90,1995
95,Alana,86,1995
96,Alison,86,1995
97,Katelyn,86,1995
98,Casey,85,1995
99,Kelly,85,1995
100,Louise,84,1995
1,Jessica,1196,1994
2,Sarah,827,1994
3,Emily,736,1994
4,Rebecca,561,1994
5,Stephanie,542,1994
6,Emma,522,1994
7,Samantha,481,1994
8,Lauren,467,1994
9,Laura,398,1994
10,Amy,392,1994
11,Hannah,381,1994
12,Courtney,359,1994
13,Georgia,355,1994
14,Rachel,332,1994
15,Brooke,301,1994
16,Caitlin,297,1994
17,Alexandra,295,1994
18,Ashleigh,287,1994
19,Nicole,284,1994
20,Brittany,270,1994
21,Kate,264,1994
22,Natalie,259,1994
23,Melissa,249,1994
24,Elizabeth,247,1994
25,Danielle,239,1994
26,Cassandra,236,1994
27,Chloe,234,1994
28,Olivia,234,1994
29,Ashley,227,1994
30,Sophie,218,1994
31,Natasha,215,1994
32,Kayla,212,1994
33,Taylor,210,1994
34,Maddison,196,1994
35,Amanda,195,1994
36,Hayley,192,1994
37,Madeleine,191,1994
38,Erin,189,1994
39,Megan,185,1994
40,Jade,184,1994
41,Gabrielle,182,1994
42,Bianca,177,1994
43,Tayla,173,1994
44,Grace,170,1994
45,Jennifer,167,1994
46,Michelle,167,1994
47,Jasmine,164,1994
48,Rachael,150,1994
49,Lucy,149,1994
50,Madeline,148,1994
51,Isabella,143,1994
52,Holly,142,1994
53,Kimberley,142,1994
54,Paige,140,1994
55,Tamara,140,1994
56,Zoe,139,1994
57,Brianna,136,1994
58,Chelsea,136,1994
59,Madison,135,1994
60,Tori,135,1994
61,Gemma,134,1994
62,Melanie,134,1994
63,Katie,133,1994
64,Amelia,132,1994
65,Rhiannon,129,1994
66,Anna,128,1994
67,Claire,127,1994
68,Angela,126,1994
69,Tegan,124,1994
70,Ebony,123,1994
71,Ellen,123,1994
72,Lisa,123,1994
73,Tara,123,1994
74,Amber,122,1994
75,Renee,121,1994
76,Jacqueline,119,1994
77,Monique,119,1994
78,Victoria,118,1994
79,Charlotte,117,1994
80,Ashlee,116,1994
81,Katherine,116,1994
82,Vanessa,116,1994
83,Alice,111,1994
84,Claudia,111,1994
85,Naomi,109,1994
86,Shannon,106,1994
87,Chantelle,105,1994
88,Alana,101,1994
89,Tiffany,98,1994
90,Mikaela,97,1994
91,Rebekah,97,1994
92,Georgina,94,1994
93,Casey,91,1994
94,Jessie,91,1994
95,Alison,90,1994
96,Kaitlyn,90,1994
97,Jordan,88,1994
98,Alicia,87,1994
99,Bethany,86,1994
100,Bronte,86,1994
1,Jessica,1315,1993
2,Sarah,838,1993
3,Emily,783,1993
4,Rebecca,637,1993
5,Samantha,583,1993
6,Emma,579,1993
7,Stephanie,560,1993
8,Lauren,470,1993
9,Amy,445,1993
10,Laura,433,1993
11,Hannah,379,1993
12,Rachel,379,1993
13,Ashleigh,335,1993
14,Georgia,318,1993
15,Nicole,318,1993
16,Alexandra,316,1993
17,Brittany,314,1993
18,Melissa,312,1993
19,Natalie,312,1993
20,Elizabeth,289,1993
21,Caitlin,282,1993
22,Courtney,280,1993
23,Brooke,274,1993
24,Kate,263,1993
25,Chloe,254,1993
26,Cassandra,249,1993
27,Ashley,241,1993
28,Danielle,239,1993
29,Amanda,226,1993
30,Michelle,221,1993
31,Natasha,220,1993
32,Hayley,217,1993
33,Olivia,209,1993
34,Megan,204,1993
35,Kayla,201,1993
36,Sophie,200,1993
37,Erin,192,1993
38,Taylor,192,1993
39,Jade,191,1993
40,Lucy,178,1993
41,Grace,175,1993
42,Renee,170,1993
43,Anna,165,1993
44,Jennifer,165,1993
45,Shannon,162,1993
46,Rachael,160,1993
47,Bianca,158,1993
48,Jasmine,158,1993
49,Katie,158,1993
50,Melanie,157,1993
51,Maddison,155,1993
52,Tamara,154,1993
53,Zoe,150,1993
54,Gabrielle,146,1993
55,Madeleine,145,1993
56,Tara,145,1993
57,Paige,144,1993
58,Jacqueline,141,1993
59,Lisa,137,1993
60,Amber,135,1993
61,Katherine,135,1993
62,Angela,130,1993
63,Amelia,126,1993
64,Tayla,126,1993
65,Tegan,126,1993
66,Monique,122,1993
67,Victoria,121,1993
68,Ellen,120,1993
69,Rebekah,119,1993
70,Alana,118,1993
71,Claire,118,1993
72,Kimberley,117,1993
73,Madeline,116,1993
74,Vanessa,115,1993
75,Madison,114,1993
76,Isabella,111,1993
77,Jordan,111,1993
78,Rhiannon,110,1993
79,Gemma,109,1993
80,Holly,109,1993
81,Naomi,105,1993
82,Tori,105,1993
83,Kelly,104,1993
84,Casey,103,1993
85,Chelsea,103,1993
86,Tiffany,103,1993
87,Aimee,101,1993
88,Catherine,99,1993
89,Alice,95,1993
90,Alison,95,1993
91,Ebony,94,1993
92,Brianna,93,1993
93,Elise,93,1993
94,Charlotte,91,1993
95,Kathryn,91,1993
96,Stacey,89,1993
97,Chantelle,86,1993
98,Christina,85,1993
99,Sally,84,1993
100,Alicia,83,1993
1,Jessica,1582,1992
2,Sarah,875,1992
3,Samantha,722,1992
4,Rebecca,709,1992
5,Emily,688,1992
6,Emma,610,1992
7,Stephanie,557,1992
8,Lauren,511,1992
9,Amy,487,1992
10,Laura,453,1992
11,Hannah,393,1992
12,Nicole,379,1992
13,Rachel,367,1992
14,Ashleigh,349,1992
15,Kate,335,1992
16,Melissa,332,1992
17,Natalie,327,1992
18,Alexandra,313,1992
19,Danielle,311,1992
20,Elizabeth,289,1992
21,Amanda,277,1992
22,Hayley,276,1992
23,Natasha,273,1992
24,Chloe,271,1992
25,Cassandra,268,1992
26,Brittany,264,1992
27,Sophie,262,1992
28,Brooke,261,1992
29,Ashley,251,1992
30,Caitlin,239,1992
31,Courtney,233,1992
32,Michelle,232,1992
33,Megan,231,1992
34,Georgia,219,1992
35,Lisa,212,1992
36,Jade,200,1992
37,Olivia,196,1992
38,Kayla,193,1992
39,Erin,184,1992
40,Lucy,182,1992
41,Grace,175,1992
42,Jennifer,169,1992
43,Katherine,169,1992
44,Rachael,168,1992
45,Anna,156,1992
46,Zoe,152,1992
47,Jasmine,150,1992
48,Melanie,149,1992
49,Madeleine,148,1992
50,Amber,138,1992
51,Katie,138,1992
52,Tamara,138,1992
53,Vanessa,138,1992
54,Renee,137,1992
55,Tara,137,1992
56,Bianca,135,1992
57,Jacqueline,133,1992
58,Angela,131,1992
59,Claire,128,1992
60,Tegan,125,1992
61,Amelia,122,1992
62,Paige,120,1992
63,Nicola,119,1992
64,Taylor,119,1992
65,Tiffany,119,1992
66,Madeline,118,1992
67,Charlotte,117,1992
68,Gabrielle,117,1992
69,Rebekah,117,1992
70,Holly,116,1992
71,Alana,115,1992
72,Rhiannon,115,1992
73,Shannon,115,1992
74,Victoria,115,1992
75,Christina,114,1992
76,Ashlee,113,1992
77,Alice,112,1992
78,Chantelle,111,1992
79,Monique,111,1992
80,Stacey,110,1992
81,Ellen,108,1992
82,Christine,107,1992
83,Kelly,107,1992
84,Alicia,106,1992
85,Casey,105,1992
86,Kathryn,105,1992
87,Gemma,103,1992
88,Belinda,98,1992
89,Katrina,98,1992
90,Simone,98,1992
91,Naomi,97,1992
92,Louise,96,1992
93,Julia,95,1992
94,Alison,94,1992
95,Alyssa,92,1992
96,Kimberley,92,1992
97,Kristy,92,1992
98,Ellie,91,1992
99,Maddison,91,1992
100,Elise,89,1992
1,Jessica,1641,1991
2,Sarah,958,1991
3,Rebecca,706,1991
4,Samantha,694,1991
5,Emma,683,1991
6,Emily,615,1991
7,Stephanie,553,1991
8,Lauren,517,1991
9,Amy,422,1991
10,Rachel,413,1991
11,Melissa,412,1991
12,Laura,411,1991
13,Nicole,393,1991
14,Ashleigh,362,1991
15,Kate,337,1991
16,Hannah,328,1991
17,Alexandra,325,1991
18,Natalie,321,1991
19,Hayley,314,1991
20,Amanda,308,1991
21,Elizabeth,304,1991
22,Sophie,285,1991
23,Danielle,278,1991
24,Michelle,257,1991
25,Brooke,255,1991
26,Courtney,236,1991
27,Chloe,235,1991
28,Kayla,234,1991
29,Natasha,228,1991
30,Caitlin,223,1991
31,Ashley,221,1991
32,Megan,204,1991
33,Lisa,203,1991
34,Jade,196,1991
35,Cassandra,195,1991
36,Olivia,193,1991
37,Erin,186,1991
38,Katherine,182,1991
39,Bianca,180,1991
40,Jennifer,179,1991
41,Anna,170,1991
42,Claire,163,1991
43,Georgia,163,1991
44,Lucy,157,1991
45,Rachael,157,1991
46,Grace,149,1991
47,Gemma,138,1991
48,Katie,137,1991
49,Stacey,137,1991
50,Victoria,135,1991
51,Melanie,132,1991
52,Tara,130,1991
53,Alana,129,1991
54,Amelia,126,1991
55,Kimberley,125,1991
56,Vanessa,125,1991
57,Jacqueline,124,1991
58,Angela,123,1991
59,Kelly,122,1991
60,Holly,119,1991
61,Jasmine,119,1991
62,Kirsty,118,1991
63,Tamara,115,1991
64,Louise,113,1991
65,Monique,113,1991
66,Belinda,112,1991
67,Rhiannon,112,1991
68,Catherine,110,1991
69,Alice,109,1991
70,Casey,109,1991
71,Amber,108,1991
72,Kathryn,107,1991
73,Tegan,107,1991
74,Alicia,105,1991
75,Crystal,105,1991
76,Gabrielle,105,1991
77,Nicola,105,1991
78,Zoe,105,1991
79,Tiffany,103,1991
80,Ashlee,99,1991
81,Madeleine,99,1991
82,Christine,97,1991
83,Renee,97,1991
84,Jessie,96,1991
85,Kristy,96,1991
86,Shannon,96,1991
87,Simone,94,1991
88,Elise,93,1991
89,Christina,92,1991
90,Katrina,92,1991
91,Rebekah,91,1991
92,Ellen,89,1991
93,Georgina,89,1991
94,Alison,88,1991
95,Jordan,88,1991
96,Julia,88,1991
97,Brittany,87,1991
98,Chantelle,86,1991
99,Jenna,86,1991
100,Leah,86,1991
1,Jessica,1648,1990
2,Sarah,944,1990
3,Emma,799,1990
4,Samantha,699,1990
5,Rebecca,669,1990
6,Lauren,561,1990
7,Stephanie,535,1990
8,Emily,515,1990
9,Amy,503,1990
10,Nicole,475,1990
11,Laura,468,1990
12,Melissa,459,1990
13,Amanda,396,1990
14,Ashleigh,396,1990
15,Natalie,365,1990
16,Kate,362,1990
17,Hannah,355,1990
18,Rachel,338,1990
19,Alexandra,328,1990
20,Danielle,321,1990
21,Elizabeth,319,1990
22,Hayley,308,1990
23,Michelle,289,1990
24,Ashley,264,1990
25,Sophie,257,1990
26,Lisa,250,1990
27,Chloe,242,1990
28,Kayla,236,1990
29,Cassandra,233,1990
30,Brooke,231,1990
31,Natasha,220,1990
32,Erin,215,1990
33,Jennifer,213,1990
34,Courtney,212,1990
35,Megan,207,1990
36,Jade,190,1990
37,Katherine,185,1990
38,Caitlin,183,1990
39,Bianca,180,1990
40,Claire,169,1990
41,Kimberley,169,1990
42,Anna,165,1990
43,Olivia,164,1990
44,Belinda,153,1990
45,Kristy,153,1990
46,Lucy,152,1990
47,Tara,151,1990
48,Vanessa,151,1990
49,Melanie,149,1990
50,Angela,148,1990
51,Rachael,147,1990
52,Kelly,142,1990
53,Jenna,140,1990
54,Katie,140,1990
55,Tegan,138,1990
56,Grace,136,1990
57,Jacqueline,134,1990
58,Stacey,129,1990
59,Kathryn,126,1990
60,Ashlee,125,1990
61,Jasmine,125,1990
62,Monique,125,1990
63,Catherine,123,1990
64,Victoria,121,1990
65,Amelia,120,1990
66,Casey,119,1990
67,Renee,119,1990
68,Aimee,118,1990
69,Simone,118,1990
70,Georgia,117,1990
71,Amber,116,1990
72,Jessie,115,1990
73,Alana,113,1990
74,Alison,113,1990
75,Louise,111,1990
76,Sally,111,1990
77,Alicia,107,1990
78,Ellen,107,1990
79,Holly,107,1990
80,Tiffany,107,1990
81,Shannon,106,1990
82,Christine,104,1990
83,Chantelle,102,1990
84,Elise,101,1990
85,Madeleine,101,1990
86,Rhiannon,101,1990
87,Katrina,99,1990
88,Alice,97,1990
89,Zoe,97,1990
90,Alyssa,95,1990
91,Christina,95,1990
92,Kirsty,95,1990
93,Gemma,92,1990
94,Kathleen,92,1990
95,Kristen,92,1990
96,Leah,91,1990
97,Charlotte,90,1990
98,Gabrielle,89,1990
99,Georgina,89,1990
100,Paige,89,1990
1,Jessica,1523,1989
2,Sarah,1013,1989
3,Emma,887,1989
4,Samantha,777,1989
5,Rebecca,768,1989
6,Lauren,570,1989
7,Melissa,542,1989
8,Amy,540,1989
9,Nicole,464,1989
10,Stephanie,442,1989
11,Emily,438,1989
12,Amanda,431,1989
13,Laura,428,1989
14,Ashleigh,427,1989
15,Natalie,386,1989
16,Danielle,377,1989
17,Elizabeth,348,1989
18,Kate,338,1989
19,Rachel,332,1989
20,Alexandra,289,1989
21,Hannah,283,1989
22,Lisa,275,1989
23,Michelle,271,1989
24,Ashley,261,1989
25,Natasha,247,1989
26,Erin,237,1989
27,Megan,225,1989
28,Sophie,221,1989
29,Katherine,219,1989
30,Chloe,208,1989
31,Jennifer,208,1989
32,Courtney,201,1989
33,Hayley,201,1989
34,Cassandra,197,1989
35,Tara,192,1989
36,Brooke,191,1989
37,Stacey,187,1989
38,Katie,185,1989
39,Kimberley,180,1989
40,Jade,179,1989
41,Bianca,178,1989
42,Renee,170,1989
43,Caitlin,168,1989
44,Kelly,168,1989
45,Belinda,162,1989
46,Anna,156,1989
47,Angela,152,1989
48,Louise,149,1989
49,Kristy,148,1989
50,Claire,144,1989
51,Melanie,144,1989
52,Katrina,142,1989
53,Kayla,142,1989
54,Catherine,141,1989
55,Jenna,133,1989
56,Rachael,132,1989
57,Tiffany,132,1989
58,Tamara,131,1989
59,Vanessa,131,1989
60,Kirsty,129,1989
61,Kathryn,127,1989
62,Jasmine,126,1989
63,Lucy,126,1989
64,Alicia,125,1989
65,Alice,124,1989
66,Jacqueline,122,1989
67,Tegan,122,1989
68,Zoe,122,1989
69,Alison,120,1989
70,Monique,118,1989
71,Carly,117,1989
72,Victoria,115,1989
73,Casey,114,1989
74,Alana,112,1989
75,Shannon,112,1989
76,Rhiannon,111,1989
77,Christine,110,1989
78,Grace,108,1989
79,Aimee,106,1989
80,Simone,105,1989
81,Ashlee,104,1989
82,Kylie,100,1989
83,Leah,100,1989
84,Brittany,99,1989
85,Ellen,99,1989
86,Jessie,99,1989
87,Clare,98,1989
88,Sally,98,1989
89,Charlotte,97,1989
90,Holly,97,1989
91,Naomi,97,1989
92,Chantelle,96,1989
93,Elise,96,1989
94,Sara,93,1989
95,Georgina,90,1989
96,Amelia,86,1989
97,Gemma,86,1989
98,Kathleen,83,1989
99,Crystal,82,1989
100,Georgia,82,1989
1,Jessica,1375,1988
2,Sarah,1105,1988
3,Emma,863,1988
4,Samantha,804,1988
5,Rebecca,770,1988
6,Melissa,646,1988
7,Amy,623,1988
8,Lauren,612,1988
9,Amanda,562,1988
10,Nicole,493,1988
11,Danielle,481,1988
12,Laura,429,1988
13,Natalie,406,1988
14,Stephanie,392,1988
15,Ashleigh,388,1988
16,Kate,376,1988
17,Emily,374,1988
18,Elizabeth,363,1988
19,Alexandra,328,1988
20,Rachel,314,1988
21,Lisa,313,1988
22,Michelle,305,1988
23,Kylie,272,1988
24,Ashley,268,1988
25,Erin,261,1988
26,Megan,252,1988
27,Katherine,239,1988
28,Cassandra,225,1988
29,Chloe,222,1988
30,Hannah,215,1988
31,Natasha,203,1988
32,Kristy,198,1988
33,Brooke,193,1988
34,Jade,193,1988
35,Kimberley,191,1988
36,Hayley,190,1988
37,Tara,190,1988
38,Jennifer,185,1988
39,Katie,178,1988
40,Vanessa,176,1988
41,Sophie,173,1988
42,Courtney,171,1988
43,Melanie,169,1988
44,Angela,168,1988
45,Renee,166,1988
46,Stacey,166,1988
47,Kelly,161,1988
48,Belinda,159,1988
49,Jenna,158,1988
50,Anna,157,1988
51,Claire,156,1988
52,Jacqueline,153,1988
53,Ashlee,151,1988
54,Carly,151,1988
55,Alison,149,1988
56,Katrina,148,1988
57,Alicia,144,1988
58,Kathryn,144,1988
59,Rachael,143,1988
60,Bianca,142,1988
61,Elise,139,1988
62,Jasmine,136,1988
63,Tiffany,133,1988
64,Christine,129,1988
65,Catherine,128,1988
66,Zoe,126,1988
67,Sally,125,1988
68,Tegan,125,1988
69,Tamara,124,1988
70,Leah,111,1988
71,Gemma,107,1988
72,Kirsty,107,1988
73,Louise,107,1988
74,Alana,103,1988
75,Sara,103,1988
76,Lucy,102,1988
77,Caitlin,99,1988
78,Chantelle,97,1988
79,Alyce,96,1988
80,Simone,95,1988
81,Amelia,93,1988
82,Alice,92,1988
83,Holly,89,1988
84,Jodie,89,1988
85,Ellen,88,1988
86,Naomi,88,1988
87,Olivia,88,1988
88,Shannon,88,1988
89,Casey,83,1988
90,Victoria,83,1988
91,Kathleen,82,1988
92,Krystal,82,1988
93,Amber,81,1988
94,Christina,81,1988
95,Grace,81,1988
96,Julia,81,1988
97,Kimberly,81,1988
98,Monique,80,1988
99,Skye,79,1988
100,Joanne,77,1988
1,Jessica,1352,1987
2,Sarah,1148,1987
3,Rebecca,834,1987
4,Samantha,774,1987
5,Amanda,730,1987
6,Melissa,606,1987
7,Amy,605,1987
8,Emma,576,1987
9,Lauren,564,1987
10,Nicole,472,1987
11,Danielle,389,1987
12,Natalie,381,1987
13,Kylie,379,1987
14,Laura,378,1987
15,Kate,364,1987
16,Stephanie,355,1987
17,Ashley,353,1987
18,Elizabeth,352,1987
19,Lisa,344,1987
20,Megan,333,1987
21,Rachel,332,1987
22,Alexandra,310,1987
23,Michelle,289,1987
24,Ashleigh,278,1987
25,Emily,274,1987
26,Erin,269,1987
27,Jennifer,221,1987
28,Katie,220,1987
29,Katherine,217,1987
30,Courtney,216,1987
31,Renee,215,1987
32,Natasha,204,1987
33,Jenna,198,1987
34,Kelly,196,1987
35,Kristy,196,1987
36,Brooke,188,1987
37,Belinda,187,1987
38,Chloe,186,1987
39,Melanie,186,1987
40,Angela,183,1987
41,Hannah,183,1987
42,Anna,182,1987
43,Vanessa,180,1987
44,Jade,179,1987
45,Tara,177,1987
46,Cassandra,171,1987
47,Alison,161,1987
48,Catherine,160,1987
49,Elise,157,1987
50,Sophie,152,1987
51,Stacey,152,1987
52,Hayley,145,1987
53,Claire,144,1987
54,Ashlee,143,1987
55,Kathryn,143,1987
56,Sally,142,1987
57,Sara,142,1987
58,Jacqueline,141,1987
59,Katrina,138,1987
60,Rachael,138,1987
61,Alicia,137,1987
62,Bianca,134,1987
63,Louise,133,1987
64,Christine,131,1987
65,Alyce,126,1987
66,Kimberley,123,1987
67,Kirsty,120,1987
68,Carly,119,1987
69,Zoe,119,1987
70,Holly,116,1987
71,Tegan,112,1987
72,Simone,111,1987
73,Alana,105,1987
74,Leah,103,1987
75,Kathleen,102,1987
76,Gemma,101,1987
77,Naomi,101,1987
78,Tamara,99,1987
79,Jodie,98,1987
80,Jasmine,97,1987
81,Victoria,91,1987
82,Christina,89,1987
83,Krystal,89,1987
84,Tiffany,87,1987
85,Lucy,86,1987
86,Caitlin,85,1987
87,Amber,84,1987
88,Chantelle,84,1987
89,Joanne,83,1987
90,Tanya,83,1987
91,Monique,82,1987
92,Shannon,81,1987
93,Julie,79,1987
94,Kayla,79,1987
95,Fiona,77,1987
96,Julia,77,1987
97,Karina,77,1987
98,Alice,76,1987
99,Rhiannon,76,1987
100,Kristen,75,1987
1,Jessica,1308,1986
2,Sarah,1205,1986
3,Rebecca,865,1986
4,Amanda,733,1986
5,Nicole,606,1986
6,Lauren,592,1986
7,Melissa,587,1986
8,Emma,544,1986
9,Amy,543,1986
10,Samantha,536,1986
11,Kate,406,1986
12,Rachel,373,1986
13,Laura,361,1986
14,Natalie,359,1986
15,Elizabeth,358,1986
16,Lisa,356,1986
17,Kylie,348,1986
18,Danielle,343,1986
19,Stephanie,327,1986
20,Michelle,313,1986
21,Megan,278,1986
